"order_id","user_id","created_at","delay_minutes","delay_bucket","delivery_status","subscription_id","duration_days","subscription_start","subscription_end","has_complaint","is_delayed","is_issue"
3198994,61365,"2023-12-29 14:17:00",-40,ON_TIME,ON_TIME,2,184,"2023-09-25 09:12:00","2024-03-27 08:12:00",0,0,0
3195780,87644,"2023-12-28 15:03:00",-64,ON_TIME,ON_TIME,2,184,"2023-09-02 20:05:00","2024-03-04 19:05:00",0,0,0
3177689,94149,"2023-12-21 21:17:00",-39,ON_TIME,ON_TIME,2,184,"2023-12-07 19:00:00","2024-06-08 19:00:00",0,0,0
3197102,71420,"2023-12-28 23:00:00",-61,ON_TIME,ON_TIME,2,184,"2023-11-20 19:53:00","2024-05-22 19:53:00",0,0,0
3167415,54841,"2023-12-19 07:17:00",-2,ON_TIME,ON_TIME,2,184,"2023-11-11 15:26:00","2024-05-13 15:26:00",0,0,0
3155829,55889,"2023-12-15 16:48:00",-35,ON_TIME,ON_TIME,2,184,"2023-06-20 14:06:00","2023-12-21 13:06:00",0,0,0
3155794,7661,"2023-12-15 16:39:00",-45,ON_TIME,ON_TIME,2,184,"2023-11-22 17:55:00","2024-05-24 17:55:00",0,0,0
3150128,54841,"2023-12-14 07:49:00",-24,ON_TIME,ON_TIME,2,184,"2023-11-11 15:26:00","2024-05-13 15:26:00",0,0,0
3141409,42235,"2023-12-11 09:13:00",-46,ON_TIME,ON_TIME,2,184,"2023-07-08 19:37:00","2024-01-08 18:37:00",0,0,0
3110720,44571,"2023-12-02 07:52:00",-39,ON_TIME,ON_TIME,2,184,"2023-06-21 09:42:00","2023-12-22 08:42:00",0,0,0
3132668,10005,"2023-12-08 14:49:00",-49,ON_TIME,ON_TIME,2,184,"2023-08-18 21:13:00","2024-02-18 20:13:00",0,0,0
3128561,52703,"2023-12-07 12:56:00",-53,ON_TIME,ON_TIME,2,184,"2023-08-18 15:18:00","2024-02-18 14:18:00",0,0,0
3106683,40811,"2023-11-30 18:44:00",-48,ON_TIME,ON_TIME,2,184,"2023-09-29 10:29:00","2024-03-31 09:29:00",0,0,0
3107094,181228,"2023-11-30 21:58:00",-33,ON_TIME,ON_TIME,2,184,"2023-11-08 17:51:00","2024-05-10 17:51:00",0,0,0
3095159,64302,"2023-11-27 11:47:00",-4,ON_TIME,ON_TIME,2,184,"2023-06-27 13:19:00","2023-12-28 12:19:00",0,0,0
3074580,64766,"2023-11-21 10:56:00",-4,ON_TIME,ON_TIME,2,184,"2023-10-10 12:17:00","2024-04-11 11:17:00",0,0,0
3054072,9500,"2023-11-14 16:27:00",-72,ON_TIME,ON_TIME,2,184,"2023-07-06 13:32:00","2024-01-06 12:32:00",0,0,0
3052376,9271,"2023-11-14 07:21:00",-30,ON_TIME,ON_TIME,2,184,"2023-08-04 11:22:00","2024-02-04 10:22:00",0,0,0
3023950,28277,"2023-11-04 16:19:00",-7,ON_TIME,ON_TIME,2,184,"2023-09-24 08:55:00","2024-03-26 07:55:00",0,0,0
3082575,69838,"2023-11-23 21:21:00",-40,ON_TIME,ON_TIME,2,184,"2023-08-06 14:23:00","2024-02-06 13:23:00",0,0,0
3070258,38686,"2023-11-19 18:49:00",-30,ON_TIME,ON_TIME,2,184,"2023-10-12 13:27:00","2024-04-13 12:27:00",0,0,0
3072896,64816,"2023-11-20 16:12:00",-39,ON_TIME,ON_TIME,2,184,"2023-09-01 16:43:00","2024-03-03 15:43:00",0,0,0
3072431,59230,"2023-11-20 14:18:00",-9,ON_TIME,ON_TIME,2,184,"2023-11-17 12:19:00","2024-05-19 12:19:00",0,0,0
3065441,61365,"2023-11-18 12:24:00",-35,ON_TIME,ON_TIME,2,184,"2023-09-25 09:12:00","2024-03-27 08:12:00",0,0,0
3058223,11709,"2023-11-16 07:35:00",-26,ON_TIME,ON_TIME,2,184,"2023-11-10 09:47:00","2024-05-12 09:47:00",0,0,0
3046190,20522,"2023-11-12 06:23:00",-26,ON_TIME,ON_TIME,2,184,"2023-06-08 11:04:00","2023-12-09 10:04:00",0,0,0
3041261,155478,"2023-11-10 14:48:00",-44,ON_TIME,ON_TIME,2,184,"2023-09-29 10:04:00","2024-03-31 09:04:00",0,0,0
3039055,43857,"2023-11-09 19:32:00",-12,ON_TIME,ON_TIME,2,184,"2023-08-01 20:06:00","2024-02-01 19:06:00",0,0,0
3038581,25586,"2023-11-09 16:36:00",-52,ON_TIME,ON_TIME,2,184,"2023-05-10 12:57:00","2023-11-10 11:57:00",0,0,0
3034607,15633,"2023-11-08 12:38:00",-23,ON_TIME,ON_TIME,2,184,"2023-08-20 18:23:00","2024-02-20 17:23:00",0,0,0
3018871,155478,"2023-11-03 10:07:00",-20,ON_TIME,ON_TIME,2,184,"2023-09-29 10:04:00","2024-03-31 09:04:00",0,0,0
3010463,15269,"2023-10-31 10:38:00",-10,ON_TIME,ON_TIME,2,184,"2023-10-06 10:13:00","2024-04-07 09:13:00",0,0,0
3007589,113792,"2023-10-30 09:49:00",-5,ON_TIME,ON_TIME,2,184,"2023-09-28 11:54:00","2024-03-30 10:54:00",0,0,0
2995310,38230,"2023-10-25 17:57:00",-45,ON_TIME,ON_TIME,2,184,"2023-09-21 20:57:00","2024-03-23 19:57:00",0,0,0
2988448,67225,"2023-10-23 10:43:00",-25,ON_TIME,ON_TIME,2,184,"2023-06-16 13:32:00","2023-12-17 12:32:00",0,0,0
2985061,33327,"2023-10-22 03:10:00",-81,ON_TIME,ON_TIME,2,184,"2023-05-04 17:05:00","2023-11-04 16:05:00",0,0,0
2980761,38230,"2023-10-20 13:42:00",-43,ON_TIME,ON_TIME,2,184,"2023-09-21 20:57:00","2024-03-23 19:57:00",0,0,0
2972959,113792,"2023-10-17 16:44:00",-34,ON_TIME,ON_TIME,2,184,"2023-09-28 11:54:00","2024-03-30 10:54:00",1,0,1
2966292,64187,"2023-10-15 13:43:00",-22,ON_TIME,ON_TIME,2,184,"2023-05-16 19:08:00","2023-11-16 18:08:00",0,0,0
2966203,9629,"2023-10-15 13:17:00",-50,ON_TIME,ON_TIME,2,184,"2023-10-12 06:47:00","2024-04-13 05:47:00",0,0,0
2967214,19115,"2023-10-15 17:45:00",-68,ON_TIME,ON_TIME,2,184,"2023-06-14 16:43:00","2023-12-15 15:43:00",0,0,0
2960350,38230,"2023-10-13 12:07:00",-5,ON_TIME,ON_TIME,2,184,"2023-09-21 20:57:00","2024-03-23 19:57:00",0,0,0
2957891,155478,"2023-10-12 13:00:00",-39,ON_TIME,ON_TIME,2,184,"2023-09-29 10:04:00","2024-03-31 09:04:00",0,0,0
2954058,55889,"2023-10-10 23:38:00",-63,ON_TIME,ON_TIME,2,184,"2023-06-20 14:06:00","2023-12-21 13:06:00",0,0,0
2948182,49072,"2023-10-08 19:35:00",-76,ON_TIME,ON_TIME,2,184,"2023-05-11 09:01:00","2023-11-11 08:01:00",0,0,0
2944945,113792,"2023-10-07 18:18:00",-49,ON_TIME,ON_TIME,2,184,"2023-09-28 11:54:00","2024-03-30 10:54:00",0,0,0
2944883,52603,"2023-10-07 17:52:00",-37,ON_TIME,ON_TIME,2,184,"2023-08-18 09:44:00","2024-02-18 08:44:00",0,0,0
2921399,42235,"2023-09-29 07:41:00",-46,ON_TIME,ON_TIME,2,184,"2023-07-08 19:37:00","2024-01-08 18:37:00",0,0,0
2916549,49072,"2023-09-27 10:13:00",2,"1-15 min",LATE,2,184,"2023-05-11 09:01:00","2023-11-11 08:01:00",0,1,1
2911288,38230,"2023-09-25 10:24:00",-51,ON_TIME,ON_TIME,2,184,"2023-09-21 20:57:00","2024-03-23 19:57:00",0,0,0
2911076,20522,"2023-09-25 09:28:00",-90,ON_TIME,ON_TIME,2,184,"2023-06-08 11:04:00","2023-12-09 10:04:00",0,0,0
2909528,14260,"2023-09-24 15:08:00",-20,ON_TIME,ON_TIME,2,184,"2023-05-03 17:06:00","2023-11-03 16:06:00",0,0,0
2905763,43857,"2023-09-23 08:04:00",-48,ON_TIME,ON_TIME,2,184,"2023-08-01 20:06:00","2024-02-01 19:06:00",0,0,0
2902605,16545,"2023-09-21 18:36:00",-37,ON_TIME,ON_TIME,2,184,"2023-04-09 20:07:00","2023-10-10 20:07:00",0,0,0
2898334,9629,"2023-09-19 22:55:00",-81,ON_TIME,ON_TIME,2,184,"2023-04-11 06:47:00","2023-10-12 06:47:00",0,0,0
2898521,9500,"2023-09-20 05:48:00",-42,ON_TIME,ON_TIME,2,184,"2023-07-06 13:32:00","2024-01-06 12:32:00",0,0,0
2898637,67225,"2023-09-20 08:30:00",-54,ON_TIME,ON_TIME,2,184,"2023-06-16 13:32:00","2023-12-17 12:32:00",0,0,0
2877241,33327,"2023-09-11 16:14:00",-90,ON_TIME,ON_TIME,2,184,"2023-05-04 17:05:00","2023-11-04 16:05:00",0,0,0
2873996,44571,"2023-09-10 13:21:00",-123,ON_TIME,ON_TIME,2,184,"2023-06-21 09:42:00","2023-12-22 08:42:00",0,0,0
2872701,28620,"2023-09-09 20:45:00",-9,ON_TIME,ON_TIME,2,184,"2023-07-05 17:04:00","2024-01-05 16:04:00",0,0,0
2928703,175551,"2023-10-01 17:07:00",-8,ON_TIME,ON_TIME,2,184,"2023-04-11 10:22:00","2023-10-12 10:22:00",0,0,0
2858853,18546,"2023-09-04 09:40:00",-90,ON_TIME,ON_TIME,2,184,"2023-08-01 10:22:00","2024-02-01 09:22:00",0,0,0
2850503,155478,"2023-08-31 14:18:00",-47,ON_TIME,ON_TIME,2,184,"2023-03-27 21:41:00","2023-09-27 21:41:00",0,0,0
2842181,70152,"2023-08-27 19:41:00",-2,ON_TIME,ON_TIME,2,184,"2023-04-12 14:17:00","2023-10-13 14:17:00",0,0,0
2834649,14260,"2023-08-24 14:28:00",-11,ON_TIME,ON_TIME,2,184,"2023-05-03 17:06:00","2023-11-03 16:06:00",0,0,0
2833474,11299,"2023-08-24 07:23:00",-13,ON_TIME,ON_TIME,2,184,"2023-03-06 11:10:00","2023-09-06 12:10:00",0,0,0
2830445,40811,"2023-08-22 17:06:00",-30,ON_TIME,ON_TIME,2,184,"2023-03-29 10:29:00","2023-09-29 10:29:00",0,0,0
2823624,19456,"2023-08-19 21:17:00",-60,ON_TIME,ON_TIME,2,184,"2023-07-17 14:09:00","2024-01-17 13:09:00",0,0,0
2817812,37049,"2023-08-17 12:01:00",-47,ON_TIME,ON_TIME,2,184,"2023-02-18 13:53:00","2023-08-21 14:53:00",0,0,0
2807635,61365,"2023-08-12 17:32:00",-33,ON_TIME,ON_TIME,2,184,"2023-03-25 08:12:00","2023-09-25 09:12:00",0,0,0
2801707,54609,"2023-08-10 07:24:00",-51,ON_TIME,ON_TIME,2,184,"2023-05-14 19:59:00","2023-11-14 18:59:00",0,0,0
2799756,30529,"2023-08-09 09:33:00",-12,ON_TIME,ON_TIME,2,184,"2023-07-06 10:17:00","2024-01-06 09:17:00",0,0,0
2799920,11299,"2023-08-09 10:39:00",-102,ON_TIME,ON_TIME,2,184,"2023-03-06 11:10:00","2023-09-06 12:10:00",0,0,0
2795132,11299,"2023-08-07 07:39:00",-34,ON_TIME,ON_TIME,2,184,"2023-03-06 11:10:00","2023-09-06 12:10:00",0,0,0
2783586,9236,"2023-08-01 22:18:00",-52,ON_TIME,ON_TIME,2,184,"2023-02-13 15:38:00","2023-08-16 16:38:00",0,0,0
2777448,37049,"2023-07-30 11:07:00",-68,ON_TIME,ON_TIME,2,184,"2023-02-18 13:53:00","2023-08-21 14:53:00",0,0,0
2766019,9500,"2023-07-24 20:27:00",-2,ON_TIME,ON_TIME,2,184,"2023-07-06 13:32:00","2024-01-06 12:32:00",0,0,0
2762965,68069,"2023-07-23 14:45:00",-20,ON_TIME,ON_TIME,2,184,"2023-02-10 18:25:00","2023-08-13 19:25:00",0,0,0
2763312,144293,"2023-07-23 16:54:00",-42,ON_TIME,ON_TIME,2,184,"2023-04-03 14:22:00","2023-10-04 14:22:00",0,0,0
2754265,52845,"2023-07-19 14:43:00",-38,ON_TIME,ON_TIME,2,184,"2023-06-23 09:32:00","2023-12-24 08:32:00",0,0,0
2741696,38686,"2023-07-13 23:06:00",-19,ON_TIME,ON_TIME,2,184,"2023-04-10 16:22:00","2023-10-11 16:22:00",0,0,0
2742892,74608,"2023-07-14 13:55:00",-13,ON_TIME,ON_TIME,2,184,"2023-02-03 14:57:00","2023-08-06 15:57:00",0,0,0
2727400,70390,"2023-07-07 12:17:00",-39,ON_TIME,ON_TIME,2,184,"2023-05-23 11:17:00","2023-11-23 10:17:00",0,0,0
2727605,64187,"2023-07-07 13:42:00",-46,ON_TIME,ON_TIME,2,184,"2023-05-16 19:08:00","2023-11-16 18:08:00",0,0,0
2717675,58133,"2023-07-02 20:02:00",-46,ON_TIME,ON_TIME,2,184,"2023-03-23 16:05:00","2023-09-23 17:05:00",0,0,0
2712555,113792,"2023-06-30 15:09:00",-47,ON_TIME,ON_TIME,2,184,"2023-03-28 09:50:00","2023-09-28 09:50:00",0,0,0
2707751,8368,"2023-06-28 11:12:00",-52,ON_TIME,ON_TIME,2,184,"2023-04-14 10:00:00","2023-10-15 10:00:00",0,0,0
2705122,16732,"2023-06-26 22:59:00",-53,ON_TIME,ON_TIME,2,184,"2023-03-18 10:03:00","2023-09-18 11:03:00",0,0,0
2700287,11709,"2023-06-24 20:35:00",-20,ON_TIME,ON_TIME,2,184,"2023-05-10 10:47:00","2023-11-10 09:47:00",0,0,0
2699323,70152,"2023-06-24 13:23:00",-12,ON_TIME,ON_TIME,2,184,"2023-04-12 14:17:00","2023-10-13 14:17:00",0,0,0
2694352,64816,"2023-06-22 09:20:00",-81,ON_TIME,ON_TIME,2,184,"2023-01-28 13:12:00","2023-07-31 14:12:00",0,0,0
2692458,182214,"2023-06-21 09:42:00",-16,ON_TIME,ON_TIME,2,184,"2023-05-15 08:20:00","2023-11-15 07:20:00",0,0,0
2692930,25857,"2023-06-21 13:13:00",-40,ON_TIME,ON_TIME,2,184,"2023-01-04 18:21:00","2023-07-07 19:21:00",0,0,0
2692468,62972,"2023-06-21 09:46:00",-55,ON_TIME,ON_TIME,2,184,"2023-03-14 11:04:00","2023-09-14 12:04:00",0,0,0
2686886,57815,"2023-06-18 13:15:00",-39,ON_TIME,ON_TIME,2,184,"2023-01-11 15:50:00","2023-07-14 16:50:00",0,0,0
2683384,49250,"2023-06-17 09:47:00",2,"1-15 min",LATE,2,184,"2023-03-21 16:29:00","2023-09-21 17:29:00",0,1,1
2673781,73488,"2023-06-13 10:19:00",-14,ON_TIME,ON_TIME,2,184,"2023-02-04 19:17:00","2023-08-07 20:17:00",0,0,0
2672061,81446,"2023-06-12 14:14:00",-55,ON_TIME,ON_TIME,2,184,"2023-03-03 15:46:00","2023-09-03 16:46:00",0,0,0
2665659,9271,"2023-06-09 19:58:00",-3,ON_TIME,ON_TIME,2,184,"2023-01-30 12:34:00","2023-08-02 13:34:00",0,0,0
2659274,33327,"2023-06-07 08:33:00",-33,ON_TIME,ON_TIME,2,184,"2023-05-04 17:05:00","2023-11-04 16:05:00",0,0,0
2660263,30213,"2023-06-07 14:49:00",-54,ON_TIME,ON_TIME,2,184,"2023-05-11 19:34:00","2023-11-11 18:34:00",1,0,1
2644419,11299,"2023-05-31 22:38:00",-34,ON_TIME,ON_TIME,2,184,"2023-03-06 11:10:00","2023-09-06 12:10:00",0,0,0
2642388,25390,"2023-05-31 05:29:00",-117,ON_TIME,ON_TIME,2,184,"2023-05-15 22:29:00","2023-11-15 21:29:00",0,0,0
2640371,60299,"2023-05-30 08:48:00",-64,ON_TIME,ON_TIME,2,184,"2023-02-08 20:55:00","2023-08-11 21:55:00",0,0,0
2640125,14260,"2023-05-29 23:23:00",-56,ON_TIME,ON_TIME,2,184,"2023-05-03 17:06:00","2023-11-03 16:06:00",0,0,0
2639159,67225,"2023-05-29 15:23:00",-46,ON_TIME,ON_TIME,2,184,"2022-12-14 12:32:00","2023-06-16 13:32:00",0,0,0
2636719,45156,"2023-05-28 15:16:00",-40,ON_TIME,ON_TIME,2,184,"2022-12-26 12:20:00","2023-06-28 13:20:00",0,0,0
2635135,64187,"2023-05-28 01:35:00",-47,ON_TIME,ON_TIME,2,184,"2023-05-16 19:08:00","2023-11-16 18:08:00",0,0,0
2633888,167195,"2023-05-27 13:51:00",-55,ON_TIME,ON_TIME,2,184,"2023-01-25 20:02:00","2023-07-28 21:02:00",0,0,0
2626573,44660,"2023-05-24 11:30:00",-15,ON_TIME,ON_TIME,2,184,"2022-11-29 16:16:00","2023-06-01 17:16:00",0,0,0
2626062,86252,"2023-05-24 00:13:00",-66,ON_TIME,ON_TIME,2,184,"2023-04-12 09:47:00","2023-10-13 09:47:00",0,0,0
2617638,69838,"2023-05-20 13:59:00",-67,ON_TIME,ON_TIME,2,184,"2023-02-01 16:05:00","2023-08-04 17:05:00",0,0,0
2614679,11299,"2023-05-19 09:25:00",-89,ON_TIME,ON_TIME,2,184,"2023-03-06 11:10:00","2023-09-06 12:10:00",0,0,0
2606583,14260,"2023-05-15 20:28:00",-56,ON_TIME,ON_TIME,2,184,"2023-05-03 17:06:00","2023-11-03 16:06:00",0,0,0
2603818,11299,"2023-05-14 17:40:00",-40,ON_TIME,ON_TIME,2,184,"2023-03-06 11:10:00","2023-09-06 12:10:00",0,0,0
2599079,43857,"2023-05-13 07:30:00",-24,ON_TIME,ON_TIME,2,184,"2023-01-25 08:10:00","2023-07-28 09:10:00",0,0,0
2601406,15497,"2023-05-14 06:44:00",-7,ON_TIME,ON_TIME,2,184,"2023-03-27 13:01:00","2023-09-27 13:01:00",0,0,0
2593735,64766,"2023-05-11 01:08:00",-46,ON_TIME,ON_TIME,2,184,"2023-04-08 11:24:00","2023-10-09 11:24:00",0,0,0
2593468,58443,"2023-05-10 21:22:00",-50,ON_TIME,ON_TIME,2,184,"2022-11-19 12:11:00","2023-05-22 13:11:00",0,0,0
2595500,55889,"2023-05-11 16:39:00",-62,ON_TIME,ON_TIME,2,184,"2022-11-23 17:35:00","2023-05-26 18:35:00",0,0,0
2587141,23407,"2023-05-08 14:53:00",-64,ON_TIME,ON_TIME,2,184,"2023-01-25 22:25:00","2023-07-28 23:25:00",0,0,0
2584037,8245,"2023-05-07 10:56:00",-109,ON_TIME,ON_TIME,2,184,"2023-01-23 11:07:00","2023-07-26 12:07:00",0,0,0
2577302,38230,"2023-05-04 11:30:00",-48,ON_TIME,ON_TIME,2,184,"2023-03-21 19:57:00","2023-09-21 20:57:00",0,0,0
2574384,43857,"2023-05-03 10:04:00",-43,ON_TIME,ON_TIME,2,184,"2023-01-25 08:10:00","2023-07-28 09:10:00",0,0,0
2571361,43857,"2023-05-01 21:41:00",-60,ON_TIME,ON_TIME,2,184,"2023-01-25 08:10:00","2023-07-28 09:10:00",0,0,0
2571833,33327,"2023-05-02 09:20:00",-26,ON_TIME,ON_TIME,2,184,"2022-11-01 16:05:00","2023-05-04 17:05:00",0,0,0
2559691,29327,"2023-04-27 07:55:00",-37,ON_TIME,ON_TIME,2,184,"2023-03-13 16:04:00","2023-09-13 17:04:00",0,0,0
2555282,25586,"2023-04-25 10:44:00",-74,ON_TIME,ON_TIME,2,184,"2022-11-01 20:20:00","2023-05-04 21:20:00",0,0,0
2550740,49573,"2023-04-23 13:51:00",-17,ON_TIME,ON_TIME,2,184,"2023-03-07 16:38:00","2023-09-07 17:38:00",0,0,0
2544509,44660,"2023-04-20 21:32:00",-63,ON_TIME,ON_TIME,2,184,"2022-11-29 16:16:00","2023-06-01 17:16:00",0,0,0
2540365,38686,"2023-04-19 11:31:00",-60,ON_TIME,ON_TIME,2,184,"2023-04-10 16:22:00","2023-10-11 16:22:00",0,0,0
2540055,9312,"2023-04-19 09:51:00",-19,ON_TIME,ON_TIME,2,184,"2022-11-07 21:11:00","2023-05-10 22:11:00",0,0,0
2534525,64766,"2023-04-17 10:02:00",-65,ON_TIME,ON_TIME,2,184,"2023-04-08 11:24:00","2023-10-09 11:24:00",0,0,0
2531441,16732,"2023-04-14 20:29:00",-84,ON_TIME,ON_TIME,2,184,"2023-03-18 10:03:00","2023-09-18 11:03:00",0,0,0
2531730,33327,"2023-04-15 00:07:00",-23,ON_TIME,ON_TIME,2,184,"2022-11-01 16:05:00","2023-05-04 17:05:00",0,0,0
2532422,24186,"2023-04-15 12:12:00",-55,ON_TIME,ON_TIME,2,184,"2023-03-04 17:37:00","2023-09-04 18:37:00",0,0,0
2527142,18482,"2023-04-13 12:18:00",-58,ON_TIME,ON_TIME,2,184,"2022-11-23 13:29:00","2023-05-26 14:29:00",0,0,0
2511735,8670,"2023-04-07 12:47:00",-62,ON_TIME,ON_TIME,2,184,"2022-11-19 12:42:00","2023-05-22 13:42:00",0,0,0
2510415,64776,"2023-04-06 20:38:00",-44,ON_TIME,ON_TIME,2,184,"2022-11-18 19:23:00","2023-05-21 20:23:00",0,0,0
2494313,9271,"2023-04-01 08:20:00",-57,ON_TIME,ON_TIME,2,184,"2023-01-30 12:34:00","2023-08-02 13:34:00",0,0,0
2490418,69838,"2023-03-30 15:10:00",-52,ON_TIME,ON_TIME,2,184,"2023-02-01 16:05:00","2023-08-04 17:05:00",0,0,0
2487006,29327,"2023-03-29 10:24:00",-52,ON_TIME,ON_TIME,2,184,"2023-03-13 16:04:00","2023-09-13 17:04:00",0,0,0
2481439,9236,"2023-03-27 10:25:00",-43,ON_TIME,ON_TIME,2,184,"2023-02-13 15:38:00","2023-08-16 16:38:00",0,0,0
2482317,47916,"2023-03-27 14:25:00",-24,ON_TIME,ON_TIME,2,184,"2022-11-20 13:06:00","2023-05-23 14:06:00",0,0,0
2480284,46325,"2023-03-26 17:36:00",-63,ON_TIME,ON_TIME,2,184,"2022-10-21 21:31:00","2023-04-23 21:31:00",0,0,0
2477721,8368,"2023-03-25 17:08:00",-48,ON_TIME,ON_TIME,2,184,"2022-10-12 10:00:00","2023-04-14 10:00:00",0,0,0
2472014,38230,"2023-03-23 12:05:00",-57,ON_TIME,ON_TIME,2,184,"2023-03-21 19:57:00","2023-09-21 20:57:00",0,0,0
2472516,29218,"2023-03-23 14:59:00",-25,ON_TIME,ON_TIME,2,184,"2023-02-04 19:23:00","2023-08-07 20:23:00",0,0,0
2458755,64766,"2023-03-18 07:39:00",-70,ON_TIME,ON_TIME,2,184,"2022-09-29 12:53:00","2023-04-01 12:53:00",0,0,0
2434697,64302,"2023-03-09 07:24:00",-8,ON_TIME,ON_TIME,2,184,"2022-12-24 14:05:00","2023-06-26 15:05:00",0,0,0
2435842,63077,"2023-03-09 13:54:00",-33,ON_TIME,ON_TIME,2,184,"2022-11-26 10:47:00","2023-05-29 11:47:00",0,0,0
2434167,58443,"2023-03-08 19:09:00",-56,ON_TIME,ON_TIME,2,184,"2022-11-19 12:11:00","2023-05-22 13:11:00",0,0,0
2427852,18825,"2023-03-06 11:21:00",-39,ON_TIME,ON_TIME,2,184,"2022-09-22 18:05:00","2023-03-25 17:05:00",0,0,0
2433717,10005,"2023-03-08 16:08:00",-59,ON_TIME,ON_TIME,2,184,"2023-02-15 20:13:00","2023-08-18 21:13:00",0,0,0
2425061,14260,"2023-03-05 11:01:00",-60,ON_TIME,ON_TIME,2,184,"2022-10-30 19:37:00","2023-05-02 20:37:00",0,0,0
2423783,30746,"2023-03-04 17:07:00",-50,ON_TIME,ON_TIME,2,184,"2022-09-11 19:56:00","2023-03-14 18:56:00",0,0,0
2421258,9975,"2023-03-03 16:27:00",-43,ON_TIME,ON_TIME,2,184,"2022-10-04 18:10:00","2023-04-06 18:10:00",0,0,0
2419708,60299,"2023-03-03 09:25:00",-33,ON_TIME,ON_TIME,2,184,"2023-02-08 20:55:00","2023-08-11 21:55:00",0,0,0
2417772,38699,"2023-03-02 13:22:00",-53,ON_TIME,ON_TIME,2,184,"2023-02-03 11:13:00","2023-08-06 12:13:00",0,0,0
2416433,19345,"2023-03-02 00:02:00",-42,ON_TIME,ON_TIME,2,184,"2023-01-26 12:04:00","2023-07-29 13:04:00",0,0,0
2417406,42235,"2023-03-02 11:48:00",0,ON_TIME,ON_TIME,2,184,"2022-12-12 19:21:00","2023-06-14 20:21:00",0,0,0
2413209,46325,"2023-02-28 16:25:00",-42,ON_TIME,ON_TIME,2,184,"2022-10-21 21:31:00","2023-04-23 21:31:00",0,0,0
2407116,45156,"2023-02-26 11:30:00",-30,ON_TIME,ON_TIME,2,184,"2022-12-26 12:20:00","2023-06-28 13:20:00",1,0,1
2405486,24810,"2023-02-25 17:31:00",-45,ON_TIME,ON_TIME,2,184,"2022-09-23 11:52:00","2023-03-26 11:52:00",0,0,0
2405690,10976,"2023-02-25 18:42:00",-55,ON_TIME,ON_TIME,2,184,"2022-09-25 12:00:00","2023-03-28 12:00:00",0,0,0
2403564,24186,"2023-02-25 06:48:00",-49,ON_TIME,ON_TIME,2,184,"2022-09-01 18:37:00","2023-03-04 17:37:00",0,0,0
2398884,94149,"2023-02-23 09:49:00",-31,ON_TIME,ON_TIME,2,184,"2022-09-27 15:55:00","2023-03-30 15:55:00",0,0,0
2394473,14260,"2023-02-21 09:52:00",-51,ON_TIME,ON_TIME,2,184,"2022-10-30 19:37:00","2023-05-02 20:37:00",0,0,0
2393628,64776,"2023-02-20 18:48:00",-1,ON_TIME,ON_TIME,2,184,"2022-11-18 19:23:00","2023-05-21 20:23:00",0,0,0
2390982,158669,"2023-02-19 18:04:00",-11,ON_TIME,ON_TIME,2,184,"2022-10-22 21:56:00","2023-04-24 21:56:00",0,0,0
2381493,31362,"2023-02-16 08:51:00",-33,ON_TIME,ON_TIME,2,184,"2022-11-18 10:31:00","2023-05-21 11:31:00",0,0,0
2379783,38230,"2023-02-15 13:06:00",-16,ON_TIME,ON_TIME,2,184,"2022-09-18 20:57:00","2023-03-21 19:57:00",0,0,0
2378517,23407,"2023-02-14 20:04:00",-80,ON_TIME,ON_TIME,2,184,"2023-01-25 22:25:00","2023-07-28 23:25:00",0,0,0
2378272,32959,"2023-02-14 17:44:00",-52,ON_TIME,ON_TIME,2,184,"2023-01-11 13:05:00","2023-07-14 14:05:00",0,0,0
2363503,87738,"2023-02-09 14:00:00",-47,ON_TIME,ON_TIME,2,184,"2022-08-23 13:36:00","2023-02-23 12:36:00",0,0,0
2351363,71732,"2023-02-05 10:37:00",-33,ON_TIME,ON_TIME,2,184,"2022-10-09 08:00:00","2023-04-11 08:00:00",0,0,0
2352798,18546,"2023-02-05 15:44:00",-17,ON_TIME,ON_TIME,2,184,"2023-01-25 11:33:00","2023-07-28 12:33:00",0,0,0
2348432,57815,"2023-02-04 10:56:00",-26,ON_TIME,ON_TIME,2,184,"2023-01-11 15:50:00","2023-07-14 16:50:00",0,0,0
2341645,64776,"2023-02-01 17:39:00",-36,ON_TIME,ON_TIME,2,184,"2022-11-18 19:23:00","2023-05-21 20:23:00",0,0,0
2344634,44038,"2023-02-02 18:41:00",-17,ON_TIME,ON_TIME,2,184,"2022-11-05 19:21:00","2023-05-08 20:21:00",0,0,0
2340891,37049,"2023-02-01 13:35:00",-91,ON_TIME,ON_TIME,2,184,"2022-08-18 14:53:00","2023-02-18 13:53:00",0,0,0
2339171,67225,"2023-01-31 18:14:00",-32,ON_TIME,ON_TIME,2,184,"2022-12-14 12:32:00","2023-06-16 13:32:00",0,0,0
2339905,24392,"2023-02-01 07:22:00",-52,ON_TIME,ON_TIME,2,184,"2022-08-01 10:55:00","2023-02-01 09:55:00",0,0,0
2334290,9168,"2023-01-29 19:39:00",-13,ON_TIME,ON_TIME,2,184,"2022-12-29 18:01:00","2023-07-01 19:01:00",0,0,0
2318916,16732,"2023-01-24 11:23:00",-49,ON_TIME,ON_TIME,2,184,"2022-09-09 10:04:00","2023-03-12 09:04:00",0,0,0
